date,fund,ticker,weight
2022-09-01,Equity Max-Sharpe,QCOM,0.0
2022-10-03,Equity Max-Sharpe,QCOM,0.0
2022-11-01,Equity Max-Sharpe,QCOM,0.0
2022-12-01,Equity Max-Sharpe,QCOM,0.0
2023-01-03,Equity Max-Sharpe,QCOM,6.667616407659145e-17
2023-02-01,Equity Max-Sharpe,QCOM,0.0
2023-03-01,Equity Max-Sharpe,QCOM,0.0
2023-04-03,Equity Max-Sharpe,QCOM,4.705022761377435e-17
2023-05-01,Equity Max-Sharpe,QCOM,0.0
2023-06-01,Equity Max-Sharpe,QCOM,1.2758169336385797e-16
2023-07-03,Equity Max-Sharpe,QCOM,2.7472290848919437e-17
2023-08-01,Equity Max-Sharpe,QCOM,0.0
2023-09-01,Equity Max-Sharpe,QCOM,1.9916026146539764e-17
2023-10-02,Equity Max-Sharpe,QCOM,0.0
2023-11-01,Equity Max-Sharpe,QCOM,4.445462306551422e-17
2023-12-01,Equity Max-Sharpe,QCOM,0.0
2021-01-04,Equity Max-Sharpe,SBUX,5.887023539463582e-18
2021-02-01,Equity Max-Sharpe,SBUX,1.6853213667106875e-17
2021-03-01,Equity Max-Sharpe,SBUX,6.181025228280106e-17
2021-04-01,Equity Max-Sharpe,SBUX,1.0776259186437348e-17
2021-05-03,Equity Max-Sharpe,SBUX,5.773023999193832e-17
2021-06-01,Equity Max-Sharpe,SBUX,0.0
2021-07-01,Equity Max-Sharpe,SBUX,4.780552614327763e-17
2021-08-02,Equity Max-Sharpe,SBUX,0.03191532109903118
2021-09-01,Equity Max-Sharpe,SBUX,5.2855502230836136e-17
2021-10-01,Equity Max-Sharpe,SBUX,4.6344592544937607e-17
2021-11-01,Equity Max-Sharpe,SBUX,0.0
2021-12-01,Equity Max-Sharpe,SBUX,8.224689011762593e-19
2022-01-03,Equity Max-Sharpe,SBUX,0.0
2022-02-01,Equity Max-Sharpe,SBUX,0.0
2022-03-01,Equity Max-Sharpe,SBUX,0.0
2022-04-01,Equity Max-Sharpe,SBUX,5.4041852188515725e-17
2022-05-02,Equity Max-Sharpe,SBUX,2.904609907281512e-17
2022-06-01,Equity Max-Sharpe,SBUX,0.0
2022-07-01,Equity Max-Sharpe,SBUX,1.4580954026168997e-16
2022-08-01,Equity Max-Sharpe,SBUX,0.0
2022-09-01,Equity Max-Sharpe,SBUX,5.8349443709475246e-18
2022-10-03,Equity Max-Sharpe,SBUX,7.316873552390944e-18
2022-11-01,Equity Max-Sharpe,SBUX,0.0
2022-12-01,Equity Max-Sharpe,SBUX,1.4431800990774548e-17
2023-01-03,Equity Max-Sharpe,SBUX,0.0
2023-02-01,Equity Max-Sharpe,SBUX,0.0
2023-03-01,Equity Max-Sharpe,SBUX,2.284997586691846e-16
2023-04-03,Equity Max-Sharpe,SBUX,0.0
2023-05-01,Equity Max-Sharpe,SBUX,0.140233466516235
2023-06-01,Equity Max-Sharpe,SBUX,0.0
2023-07-03,Equity Max-Sharpe,SBUX,1.583515793601137e-16
2023-08-01,Equity Max-Sharpe,SBUX,0.0
2023-09-01,Equity Max-Sharpe,SBUX,5.63916274039367e-17
2023-10-02,Equity Max-Sharpe,SBUX,2.9648971873354447e-18
2023-11-01,Equity Max-Sharpe,SBUX,6.0419048443170624e-18
2023-12-01,Equity Max-Sharpe,SBUX,5.371612176719391e-18
2021-01-04,Equity Max-Sharpe,SHW,6.40199787483212e-17
2021-02-01,Equity Max-Sharpe,SHW,6.943023158825804e-17
2021-03-01,Equity Max-Sharpe,SHW,3.084109601294509e-17
2021-04-01,Equity Max-Sharpe,SHW,0.0
2021-05-03,Equity Max-Sharpe,SHW,0.03080248926440056
2021-06-01,Equity Max-Sharpe,SHW,4.073107281214886e-17
2021-07-01,Equity Max-Sharpe,SHW,7.645098562878018e-17
2021-08-02,Equity Max-Sharpe,SHW,2.6962408043170635e-17
2021-09-01,Equity Max-Sharpe,SHW,2.692225905070571e-17
2021-10-01,Equity Max-Sharpe,SHW,0.0
2021-11-01,Equity Max-Sharpe,SHW,0.025525167577547293
2021-12-01,Equity Max-Sharpe,SHW,0.026154525416538416
2022-01-03,Equity Max-Sharpe,SHW,0.028006943802320414
2022-02-01,Equity Max-Sharpe,SHW,0.0
2022-03-01,Equity Max-Sharpe,SHW,0.0
2022-04-01,Equity Max-Sharpe,SHW,6.940461329423438e-17
2022-05-02,Equity Max-Sharpe,SHW,6.022345665757895e-17
2022-06-01,Equity Max-Sharpe,SHW,0.0
2022-07-01,Equity Max-Sharpe,SHW,0.0
2022-08-01,Equity Max-Sharpe,SHW,0.0
2022-09-01,Equity Max-Sharpe,SHW,0.0
2022-10-03,Equity Max-Sharpe,SHW,0.0
2022-11-01,Equity Max-Sharpe,SHW,6.1233015999607935e-18
2022-12-01,Equity Max-Sharpe,SHW,1.0035482316025078e-16
2023-01-03,Equity Max-Sharpe,SHW,0.0
2023-02-01,Equity Max-Sharpe,SHW,1.554121135540566e-17
2023-03-01,Equity Max-Sharpe,SHW,8.027246894257288e-18
2023-04-03,Equity Max-Sharpe,SHW,0.0
2023-05-01,Equity Max-Sharpe,SHW,6.947457591765842e-17
2023-06-01,Equity Max-Sharpe,SHW,0.0
2023-07-03,Equity Max-Sharpe,SHW,1.8163533368305177e-17
2023-08-01,Equity Max-Sharpe,SHW,0.0
2023-09-01,Equity Max-Sharpe,SHW,0.0
2023-10-02,Equity Max-Sharpe,SHW,0.0
2023-11-01,Equity Max-Sharpe,SHW,3.9050610914372807e-17
2023-12-01,Equity Max-Sharpe,SHW,0.0
2021-01-04,Equity Max-Sharpe,SLB,5.437104615356155e-18
2021-02-01,Equity Max-Sharpe,SLB,0.0
2021-03-01,Equity Max-Sharpe,SLB,0.0
2021-04-01,Equity Max-Sharpe,SLB,0.0
2021-05-03,Equity Max-Sharpe,SLB,5.36628890619799e-17
2021-06-01,Equity Max-Sharpe,SLB,0.0
2021-07-01,Equity Max-Sharpe,SLB,0.0
2021-08-02,Equity Max-Sharpe,SLB,3.479980310816436e-18
2021-09-01,Equity Max-Sharpe,SLB,6.729410319874109e-18
2021-10-01,Equity Max-Sharpe,SLB,4.2476215452607754e-17
2021-11-01,Equity Max-Sharpe,SLB,0.0
2021-12-01,Equity Max-Sharpe,SLB,0.0
2022-01-03,Equity Max-Sharpe,SLB,1.2783585466032969e-16
2022-02-01,Equity Max-Sharpe,SLB,0.0
2022-03-01,Equity Max-Sharpe,SLB,5.552341088709476e-17
2022-04-01,Equity Max-Sharpe,SLB,0.0
2022-05-02,Equity Max-Sharpe,SLB,0.0
2022-06-01,Equity Max-Sharpe,SLB,0.0
2022-07-01,Equity Max-Sharpe,SLB,2.7902476062589065e-16
2022-08-01,Equity Max-Sharpe,SLB,0.0
2022-09-01,Equity Max-Sharpe,SLB,1.180414892444673e-15
2022-10-03,Equity Max-Sharpe,SLB,3.6858410885108437e-17
2022-11-01,Equity Max-Sharpe,SLB,9.378582997956796e-17
2022-12-01,Equity Max-Sharpe,SLB,0.0
2023-01-03,Equity Max-Sharpe,SLB,5.36162809817127e-16
2023-02-01,Equity Max-Sharpe,SLB,1.9877019795576142e-16
2023-03-01,Equity Max-Sharpe,SLB,2.510343111090398e-17
2023-04-03,Equity Max-Sharpe,SLB,3.277171779716953e-16
2023-05-01,Equity Max-Sharpe,SLB,1.6254669980306428e-16
2023-06-01,Equity Max-Sharpe,SLB,7.014622831096653e-17
2023-07-03,Equity Max-Sharpe,SLB,0.0
2023-08-01,Equity Max-Sharpe,SLB,0.06957153110503934
2023-09-01,Equity Max-Sharpe,SLB,0.02430927516645278
2023-10-02,Equity Max-Sharpe,SLB,0.04233565525361748
2023-11-01,Equity Max-Sharpe,SLB,0.0
2023-12-01,Equity Max-Sharpe,SLB,0.0
2021-01-04,Equity Max-Sharpe,SO,0.0
2021-02-01,Equity Max-Sharpe,SO,0.0
2021-03-01,Equity Max-Sharpe,SO,0.0
2021-04-01,Equity Max-Sharpe,SO,0.0
2021-05-03,Equity Max-Sharpe,SO,0.0
2021-06-01,Equity Max-Sharpe,SO,0.0
2021-07-01,Equity Max-Sharpe,SO,2.710940049446123e-17
2021-08-02,Equity Max-Sharpe,SO,2.1197358383532105e-17
2021-09-01,Equity Max-Sharpe,SO,0.0
2021-10-01,Equity Max-Sharpe,SO,0.0
2021-11-01,Equity Max-Sharpe,SO,4.314540864948579e-17
2021-12-01,Equity Max-Sharpe,SO,2.700595136670119e-17
2022-01-03,Equity Max-Sharpe,SO,1.6329443935625963e-17
2022-02-01,Equity Max-Sharpe,SO,0.03600627181271972
2022-03-01,Equity Max-Sharpe,SO,4.388348044577128e-17
2022-04-01,Equity Max-Sharpe,SO,7.445242635295092e-17
2022-05-02,Equity Max-Sharpe,SO,0.0
2022-06-01,Equity Max-Sharpe,SO,0.14077877890831564
2022-07-01,Equity Max-Sharpe,SO,0.2246554887867825
2022-08-01,Equity Max-Sharpe,SO,0.30263260262438285
2022-09-01,Equity Max-Sharpe,SO,0.3371967038218719
2022-10-03,Equity Max-Sharpe,SO,0.00943889610458006
2022-11-01,Equity Max-Sharpe,SO,0.0
2022-12-01,Equity Max-Sharpe,SO,6.411511605835017e-17
2023-01-03,Equity Max-Sharpe,SO,0.0
2023-02-01,Equity Max-Sharpe,SO,4.28495535748843e-17
2023-03-01,Equity Max-Sharpe,SO,6.974056913061496e-18
2023-04-03,Equity Max-Sharpe,SO,3.474877389957196e-18
2023-05-01,Equity Max-Sharpe,SO,0.0
2023-06-01,Equity Max-Sharpe,SO,1.7274655828987168e-16
2023-07-03,Equity Max-Sharpe,SO,3.183968344242096e-17
2023-08-01,Equity Max-Sharpe,SO,0.0
2023-09-01,Equity Max-Sharpe,SO,0.0
2023-10-02,Equity Max-Sharpe,SO,0.0
2023-11-01,Equity Max-Sharpe,SO,4.081158916884885e-17
2023-12-01,Equity Max-Sharpe,SO,0.08480749787147247
2021-01-04,Equity Max-Sharpe,T,0.0
2021-02-01,Equity Max-Sharpe,T,0.0
2021-03-01,Equity Max-Sharpe,T,0.0
2021-04-01,Equity Max-Sharpe,T,0.0
2021-05-03,Equity Max-Sharpe,T,0.0
2021-06-01,Equity Max-Sharpe,T,0.0
2021-07-01,Equity Max-Sharpe,T,0.0
2021-08-02,Equity Max-Sharpe,T,0.0
2021-09-01,Equity Max-Sharpe,T,5.4737584225002376e-17
2021-10-01,Equity Max-Sharpe,T,1.7940059856021e-17
2021-11-01,Equity Max-Sharpe,T,2.6016352246133007e-17
2021-12-01,Equity Max-Sharpe,T,0.0
2022-01-03,Equity Max-Sharpe,T,0.0
2022-02-01,Equity Max-Sharpe,T,0.0
2022-03-01,Equity Max-Sharpe,T,6.706244457415849e-18
2022-04-01,Equity Max-Sharpe,T,3.5600180125314733e-17
2022-05-02,Equity Max-Sharpe,T,1.3425295632772081e-17
2022-06-01,Equity Max-Sharpe,T,1.2487303896717949e-16
2022-07-01,Equity Max-Sharpe,T,0.0
2022-08-01,Equity Max-Sharpe,T,0.0
2022-09-01,Equity Max-Sharpe,T,0.0
2022-10-03,Equity Max-Sharpe,T,0.0
2022-11-01,Equity Max-Sharpe,T,1.582770831610863e-17
2022-12-01,Equity Max-Sharpe,T,7.49290708686732e-18
2023-01-03,Equity Max-Sharpe,T,0.0
2023-02-01,Equity Max-Sharpe,T,1.1538267891416454e-16
2023-03-01,Equity Max-Sharpe,T,0.0
2023-04-03,Equity Max-Sharpe,T,3.9182651846416477e-16
2023-05-01,Equity Max-Sharpe,T,0.0
2023-06-01,Equity Max-Sharpe,T,4.775709092834388e-17
2023-07-03,Equity Max-Sharpe,T,0.0
2023-08-01,Equity Max-Sharpe,T,0.0
2023-09-01,Equity Max-Sharpe,T,6.855419245282544e-17
2023-10-02,Equity Max-Sharpe,T,0.0
2023-11-01,Equity Max-Sharpe,T,2.96351787510837e-17
2023-12-01,Equity Max-Sharpe,T,0.0
2021-01-04,Equity Max-Sharpe,TMUS,0.29086339432309155
2021-02-01,Equity Max-Sharpe,TMUS,0.07874695926589845
2021-03-01,Equity Max-Sharpe,TMUS,2.132878490761078e-17
2021-04-01,Equity Max-Sharpe,TMUS,3.904465031833347e-17
2021-05-03,Equity Max-Sharpe,TMUS,0.0
2021-06-01,Equity Max-Sharpe,TMUS,6.128150081798208e-17
2021-07-01,Equity Max-Sharpe,TMUS,0.0
2021-08-02,Equity Max-Sharpe,TMUS,3.080626264883829e-17
2021-09-01,Equity Max-Sharpe,TMUS,1.8295988578773563e-17
2021-10-01,Equity Max-Sharpe,TMUS,0.0
2021-11-01,Equity Max-Sharpe,TMUS,0.0
2021-12-01,Equity Max-Sharpe,TMUS,0.0
2022-01-03,Equity Max-Sharpe,TMUS,0.0
2022-02-01,Equity Max-Sharpe,TMUS,1.8143256175271776e-17
2022-03-01,Equity Max-Sharpe,TMUS,3.0389969867428706e-18
2022-04-01,Equity Max-Sharpe,TMUS,0.0
2022-05-02,Equity Max-Sharpe,TMUS,0.0
2022-06-01,Equity Max-Sharpe,TMUS,4.958710808953993e-18
2022-07-01,Equity Max-Sharpe,TMUS,0.0
2022-08-01,Equity Max-Sharpe,TMUS,5.668246399268283e-17
2022-09-01,Equity Max-Sharpe,TMUS,0.0
2022-10-03,Equity Max-Sharpe,TMUS,7.890590683675354e-17
2022-11-01,Equity Max-Sharpe,TMUS,0.0083541101799088
2022-12-01,Equity Max-Sharpe,TMUS,0.02499719963425304
2023-01-03,Equity Max-Sharpe,TMUS,0.0
2023-02-01,Equity Max-Sharpe,TMUS,0.12545585791953018
2023-03-01,Equity Max-Sharpe,TMUS,0.0
2023-04-03,Equity Max-Sharpe,TMUS,6.022328400947322e-17
2023-05-01,Equity Max-Sharpe,TMUS,3.033487749093172e-17
2023-06-01,Equity Max-Sharpe,TMUS,0.0
2023-07-03,Equity Max-Sharpe,TMUS,5.995083199145118e-17
2023-08-01,Equity Max-Sharpe,TMUS,0.0
2023-09-01,Equity Max-Sharpe,TMUS,0.0
2023-10-02,Equity Max-Sharpe,TMUS,0.0
2023-11-01,Equity Max-Sharpe,TMUS,0.0
2023-12-01,Equity Max-Sharpe,TMUS,2.3650607763726768e-17
2021-01-04,Equity Max-Sharpe,TTWO,0.24253984197227602
2021-02-01,Equity Max-Sharpe,TTWO,0.18634340689751255
2021-03-01,Equity Max-Sharpe,TTWO,0.32994130227195523
2021-04-01,Equity Max-Sharpe,TTWO,0.1755444532926898
2021-05-03,Equity Max-Sharpe,TTWO,0.10241748491376639
2021-06-01,Equity Max-Sharpe,TTWO,0.11437624292512895
2021-07-01,Equity Max-Sharpe,TTWO,5.364470559625937e-18
2021-08-02,Equity Max-Sharpe,TTWO,0.0
2021-09-01,Equity Max-Sharpe,TTWO,2.9256463883947117e-17
2021-10-01,Equity Max-Sharpe,TTWO,3.998490283837127e-17
2021-11-01,Equity Max-Sharpe,TTWO,1.8282112787718807e-17
2021-12-01,Equity Max-Sharpe,TTWO,8.554175779904689e-18
2022-01-03,Equity Max-Sharpe,TTWO,0.0
2022-02-01,Equity Max-Sharpe,TTWO,1.7454825589903896e-18
2022-03-01,Equity Max-Sharpe,TTWO,0.0
2022-04-01,Equity Max-Sharpe,TTWO,3.6566829183182116e-17
2022-05-02,Equity Max-Sharpe,TTWO,4.916314377541182e-17
2022-06-01,Equity Max-Sharpe,TTWO,0.0
2022-07-01,Equity Max-Sharpe,TTWO,4.6175911958351896e-17
2022-08-01,Equity Max-Sharpe,TTWO,0.0
2022-09-01,Equity Max-Sharpe,TTWO,0.0
2022-10-03,Equity Max-Sharpe,TTWO,3.710532824143018e-17
2022-11-01,Equity Max-Sharpe,TTWO,5.576690643698336e-17
2022-12-01,Equity Max-Sharpe,TTWO,0.0
2023-01-03,Equity Max-Sharpe,TTWO,9.405080574415643e-17
2023-02-01,Equity Max-Sharpe,TTWO,0.0
2023-03-01,Equity Max-Sharpe,TTWO,4.624537347437133e-17
2023-04-03,Equity Max-Sharpe,TTWO,5.989802335772757e-17
2023-05-01,Equity Max-Sharpe,TTWO,1.8788124353961096e-17
2023-06-01,Equity Max-Sharpe,TTWO,0.0
2023-07-03,Equity Max-Sharpe,TTWO,0.0
2023-08-01,Equity Max-Sharpe,TTWO,0.0
2023-09-01,Equity Max-Sharpe,TTWO,0.0
2023-10-02,Equity Max-Sharpe,TTWO,0.0
2023-11-01,Equity Max-Sharpe,TTWO,4.0106115331913494e-17
2023-12-01,Equity Max-Sharpe,TTWO,0.06356568738523297
2021-01-04,Equity Max-Sharpe,UPS,0.10678550648327069
2021-02-01,Equity Max-Sharpe,UPS,0.10876631886199516
2021-03-01,Equity Max-Sharpe,UPS,0.2832865858212896
2021-04-01,Equity Max-Sharpe,UPS,0.08883853905601083
2021-05-03,Equity Max-Sharpe,UPS,0.1841836756424989
2021-06-01,Equity Max-Sharpe,UPS,0.2096147501790411
2021-07-01,Equity Max-Sharpe,UPS,0.08705202120099723
2021-08-02,Equity Max-Sharpe,UPS,4.1377857871566745e-18
2021-09-01,Equity Max-Sharpe,UPS,0.0
2021-10-01,Equity Max-Sharpe,UPS,0.0
2021-11-01,Equity Max-Sharpe,UPS,0.0
2021-12-01,Equity Max-Sharpe,UPS,4.6047252020977866e-17
2022-01-03,Equity Max-Sharpe,UPS,2.070048171185592e-17
2022-02-01,Equity Max-Sharpe,UPS,0.0
2022-03-01,Equity Max-Sharpe,UPS,0.0
2022-04-01,Equity Max-Sharpe,UPS,0.0
2022-05-02,Equity Max-Sharpe,UPS,8.664463468886533e-17
2022-06-01,Equity Max-Sharpe,UPS,0.0
2022-07-01,Equity Max-Sharpe,UPS,1.2581066773445022e-16
2022-08-01,Equity Max-Sharpe,UPS,1.7482433723544362e-17
2022-09-01,Equity Max-Sharpe,UPS,0.0
2022-10-03,Equity Max-Sharpe,UPS,0.0
2022-11-01,Equity Max-Sharpe,UPS,0.0
2022-12-01,Equity Max-Sharpe,UPS,3.534385725936887e-17
2023-01-03,Equity Max-Sharpe,UPS,0.0
2023-02-01,Equity Max-Sharpe,UPS,1.9999992789752296e-17
2023-03-01,Equity Max-Sharpe,UPS,0.0
2023-04-03,Equity Max-Sharpe,UPS,7.85016677259541e-17
2023-05-01,Equity Max-Sharpe,UPS,2.0631268047186454e-17
2023-06-01,Equity Max-Sharpe,UPS,5.453699374697448e-17
2023-07-03,Equity Max-Sharpe,UPS,0.0
2023-08-01,Equity Max-Sharpe,UPS,2.1642166297564387e-17
2023-09-01,Equity Max-Sharpe,UPS,0.0
2023-10-02,Equity Max-Sharpe,UPS,0.0
2023-11-01,Equity Max-Sharpe,UPS,1.0378442652879855e-17
2023-12-01,Equity Max-Sharpe,UPS,0.0
2021-01-04,Equity Max-Sharpe,USB,0.0
2021-02-01,Equity Max-Sharpe,USB,0.0
2021-03-01,Equity Max-Sharpe,USB,0.0
2021-04-01,Equity Max-Sharpe,USB,0.0
2021-05-03,Equity Max-Sharpe,USB,0.0
2021-06-01,Equity Max-Sharpe,USB,3.969951717004486e-17
2021-07-01,Equity Max-Sharpe,USB,1.1224964873527663e-17
2021-08-02,Equity Max-Sharpe,USB,0.0
2021-09-01,Equity Max-Sharpe,USB,6.565345479001994e-17
2021-10-01,Equity Max-Sharpe,USB,0.0
2021-11-01,Equity Max-Sharpe,USB,4.970380683805856e-18
2021-12-01,Equity Max-Sharpe,USB,2.3522951887591508e-17
2022-01-03,Equity Max-Sharpe,USB,2.2736047670402227e-17
2022-02-01,Equity Max-Sharpe,USB,0.0
2022-03-01,Equity Max-Sharpe,USB,4.865223154110605e-17
2022-04-01,Equity Max-Sharpe,USB,0.0
2022-05-02,Equity Max-Sharpe,USB,0.0
2022-06-01,Equity Max-Sharpe,USB,6.622375754699356e-17
2022-07-01,Equity Max-Sharpe,USB,1.67210935125034e-17
2022-08-01,Equity Max-Sharpe,USB,0.0
2022-09-01,Equity Max-Sharpe,USB,0.0
2022-10-03,Equity Max-Sharpe,USB,4.2797389646979077e-17
2022-11-01,Equity Max-Sharpe,USB,8.948559400128255e-17
2022-12-01,Equity Max-Sharpe,USB,6.049480778271273e-17
2023-01-03,Equity Max-Sharpe,USB,1.0812647139275831e-17
2023-02-01,Equity Max-Sharpe,USB,3.028636090120852e-17
2023-03-01,Equity Max-Sharpe,USB,0.0
2023-04-03,Equity Max-Sharpe,USB,6.81379598686174e-17
2023-05-01,Equity Max-Sharpe,USB,4.831570294632609e-17
2023-06-01,Equity Max-Sharpe,USB,0.0
2023-07-03,Equity Max-Sharpe,USB,0.0
2023-08-01,Equity Max-Sharpe,USB,1.524692804658614e-17
2023-09-01,Equity Max-Sharpe,USB,7.673046986344732e-17
2023-10-02,Equity Max-Sharpe,USB,0.0
2023-11-01,Equity Max-Sharpe,USB,0.0
2023-12-01,Equity Max-Sharpe,USB,2.957393631861816e-17
2021-01-04,Equity Max-Sharpe,V,0.0
2021-02-01,Equity Max-Sharpe,V,0.0
2021-03-01,Equity Max-Sharpe,V,0.0
2021-04-01,Equity Max-Sharpe,V,1.6278816518040434e-17
2021-05-03,Equity Max-Sharpe,V,0.0
2021-06-01,Equity Max-Sharpe,V,4.490056878890213e-17
2021-07-01,Equity Max-Sharpe,V,0.0
2021-08-02,Equity Max-Sharpe,V,5.4066865798580294e-17
2021-09-01,Equity Max-Sharpe,V,6.923419109642101e-17
2021-10-01,Equity Max-Sharpe,V,0.0
2021-11-01,Equity Max-Sharpe,V,0.0
2021-12-01,Equity Max-Sharpe,V,0.0
2022-01-03,Equity Max-Sharpe,V,1.6919738966819036e-17
2022-02-01,Equity Max-Sharpe,V,0.0
2022-03-01,Equity Max-Sharpe,V,3.153759736360667e-17
2022-04-01,Equity Max-Sharpe,V,1.1437716304205336e-16
2022-05-02,Equity Max-Sharpe,V,0.0
2022-06-01,Equity Max-Sharpe,V,2.742476453953196e-17
2022-07-01,Equity Max-Sharpe,V,1.372774882965004e-16
2022-08-01,Equity Max-Sharpe,V,1.3481064741309698e-17
2022-09-01,Equity Max-Sharpe,V,0.0
2022-10-03,Equity Max-Sharpe,V,5.993763753258208e-17
2022-11-01,Equity Max-Sharpe,V,6.957703101707751e-17
2022-12-01,Equity Max-Sharpe,V,0.0
2023-01-03,Equity Max-Sharpe,V,0.0
2023-02-01,Equity Max-Sharpe,V,6.881619560591214e-17
2023-03-01,Equity Max-Sharpe,V,6.727039286532142e-17
2023-04-03,Equity Max-Sharpe,V,8.206995778505614e-17
2023-05-01,Equity Max-Sharpe,V,1.3304284818430244e-16
2023-06-01,Equity Max-Sharpe,V,0.0
2023-07-03,Equity Max-Sharpe,V,5.0037868013395506e-17
2023-08-01,Equity Max-Sharpe,V,0.0
2023-09-01,Equity Max-Sharpe,V,0.0
2023-10-02,Equity Max-Sharpe,V,0.0
2023-11-01,Equity Max-Sharpe,V,0.0
2023-12-01,Equity Max-Sharpe,V,1.4617612574808672e-18
2021-01-04,Equity Max-Sharpe,WFC,3.385447326380927e-17
2021-02-01,Equity Max-Sharpe,WFC,3.793785095033949e-17
2021-03-01,Equity Max-Sharpe,WFC,1.385430295709052e-18
2021-04-01,Equity Max-Sharpe,WFC,8.030802076312062e-17
2021-05-03,Equity Max-Sharpe,WFC,0.0
2021-06-01,Equity Max-Sharpe,WFC,0.0
2021-07-01,Equity Max-Sharpe,WFC,0.0
2021-08-02,Equity Max-Sharpe,WFC,6.34115105597397e-17
2021-09-01,Equity Max-Sharpe,WFC,1.6489409504193087e-16
2021-10-01,Equity Max-Sharpe,WFC,0.0055803368399532415
2021-11-01,Equity Max-Sharpe,WFC,0.08153123421465876
2021-12-01,Equity Max-Sharpe,WFC,0.06142939161067349
2022-01-03,Equity Max-Sharpe,WFC,0.0278658975999721
2022-02-01,Equity Max-Sharpe,WFC,0.06190551322274304
2022-03-01,Equity Max-Sharpe,WFC,3.827717357736868e-18
2022-04-01,Equity Max-Sharpe,WFC,6.962758496061626e-17
2022-05-02,Equity Max-Sharpe,WFC,0.0
2022-06-01,Equity Max-Sharpe,WFC,0.0
2022-07-01,Equity Max-Sharpe,WFC,6.389798962231961e-18
2022-08-01,Equity Max-Sharpe,WFC,0.0
2022-09-01,Equity Max-Sharpe,WFC,0.0
2022-10-03,Equity Max-Sharpe,WFC,9.646242531749904e-17
2022-11-01,Equity Max-Sharpe,WFC,2.9140701611640757e-16
2022-12-01,Equity Max-Sharpe,WFC,0.0
2023-01-03,Equity Max-Sharpe,WFC,0.0
2023-02-01,Equity Max-Sharpe,WFC,1.2383945585955148e-16
2023-03-01,Equity Max-Sharpe,WFC,6.843591020074334e-17
2023-04-03,Equity Max-Sharpe,WFC,4.932705217599391e-17
2023-05-01,Equity Max-Sharpe,WFC,6.248147190512692e-17
2023-06-01,Equity Max-Sharpe,WFC,0.0
2023-07-03,Equity Max-Sharpe,WFC,0.0
2023-08-01,Equity Max-Sharpe,WFC,0.0
2023-09-01,Equity Max-Sharpe,WFC,1.1867535579784483e-16
2023-10-02,Equity Max-Sharpe,WFC,0.0
2023-11-01,Equity Max-Sharpe,WFC,0.0
2023-12-01,Equity Max-Sharpe,WFC,0.0
2021-01-04,Equity Max-Sharpe,WMT,0.0
2021-02-01,Equity Max-Sharpe,WMT,4.552587999168136e-17
2021-03-01,Equity Max-Sharpe,WMT,1.3195038577129265e-17
2021-04-01,Equity Max-Sharpe,WMT,3.762697815823001e-17
2021-05-03,Equity Max-Sharpe,WMT,0.0
2021-06-01,Equity Max-Sharpe,WMT,0.0
2021-07-01,Equity Max-Sharpe,WMT,0.0
2021-08-02,Equity Max-Sharpe,WMT,1.9954969173338647e-17
2021-09-01,Equity Max-Sharpe,WMT,3.24188817872868e-17
2021-10-01,Equity Max-Sharpe,WMT,5.1381949087431425e-18
2021-11-01,Equity Max-Sharpe,WMT,9.79715462301676e-18
2021-12-01,Equity Max-Sharpe,WMT,0.0
2022-01-03,Equity Max-Sharpe,WMT,0.0
2022-02-01,Equity Max-Sharpe,WMT,9.668094935509342e-18
2022-03-01,Equity Max-Sharpe,WMT,0.0
2022-04-01,Equity Max-Sharpe,WMT,5.655438718355682e-17
2022-05-02,Equity Max-Sharpe,WMT,6.684330850842337e-17
2022-06-01,Equity Max-Sharpe,WMT,0.0
2022-07-01,Equity Max-Sharpe,WMT,0.0
2022-08-01,Equity Max-Sharpe,WMT,0.0
2022-09-01,Equity Max-Sharpe,WMT,0.0
2022-10-03,Equity Max-Sharpe,WMT,4.456070928915423e-17
2022-11-01,Equity Max-Sharpe,WMT,9.31871767251291e-17
2022-12-01,Equity Max-Sharpe,WMT,8.418829869349942e-17
2023-01-03,Equity Max-Sharpe,WMT,8.595012722378836e-17
2023-02-01,Equity Max-Sharpe,WMT,7.586704701967317e-17
2023-03-01,Equity Max-Sharpe,WMT,0.0
2023-04-03,Equity Max-Sharpe,WMT,0.0
2023-05-01,Equity Max-Sharpe,WMT,1.1806961658367143e-16
2023-06-01,Equity Max-Sharpe,WMT,0.0
2023-07-03,Equity Max-Sharpe,WMT,0.08197662168439078
2023-08-01,Equity Max-Sharpe,WMT,0.003782037817426397
2023-09-01,Equity Max-Sharpe,WMT,0.04229087561655067
2023-10-02,Equity Max-Sharpe,WMT,0.0
2023-11-01,Equity Max-Sharpe,WMT,0.13459657229355063
2023-12-01,Equity Max-Sharpe,WMT,0.0
2021-01-04,Equity Max-Sharpe,XOM,0.0
2021-02-01,Equity Max-Sharpe,XOM,1.1394876476616115e-16
2021-03-01,Equity Max-Sharpe,XOM,0.0
2021-04-01,Equity Max-Sharpe,XOM,0.0
2021-05-03,Equity Max-Sharpe,XOM,6.223822014454286e-17
2021-06-01,Equity Max-Sharpe,XOM,0.0
2021-07-01,Equity Max-Sharpe,XOM,7.539120770995624e-17
2021-08-02,Equity Max-Sharpe,XOM,2.0632574157283814e-17
2021-09-01,Equity Max-Sharpe,XOM,1.5676888528920058e-16
